prefix,group,source,round,source_cycle,execution_index,benchmark,cpu,raw_benchmark,iterations,ns_op,bytes_op,allocs_op,comparison,note,raw_file
r9,uri,baseline,1,1,109,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,829851,297.2,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,788619,315.5,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,4080319,58.88,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3152020,76.46,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4325064,58.96,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3144955,75.67,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,67608794,3.484,0,0,paired,,r9-uri-1-baseline.txt
r9,uri,baseline,1,1,109,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7449472,31.4,8,1,paired,,r9-uri-1-baseline.txt
r9,uri,current,1,2,110,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1549368,154.8,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1388782,172.4,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,641360,396.8,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,579400,414.3,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,716016,298.2,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,729177,322.1,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3839103,64.36,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2995348,79.51,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4348389,55.64,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3428337,71.12,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,73342168,3.422,0,0,paired,,r9-uri-1-current.txt
r9,uri,current,1,2,110,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7976822,30.57,8,1,paired,,r9-uri-1-current.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1559758,154.3,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1326693,182.4,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,582235,400.3,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,576333,429.8,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,833428,296,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,782576,307.2,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,4082462,59.25,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3156854,76.33,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4070193,59,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3179726,75.58,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,66413005,3.516,0,0,paired,,r9-uri-2-baseline.txt
r9,uri,baseline,2,3,112,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7923874,31.2,8,1,paired,,r9-uri-2-baseline.txt
r9,uri,current,2,4,111,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1488969,161,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1356253,176.2,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,612406,393.2,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,599842,393.1,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,852714,277.6,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,804142,303.8,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3855841,61.84,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3017257,79.61,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4063692,60.54,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3206229,76.01,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,66696772,3.333,0,0,paired,,r9-uri-2-current.txt
r9,uri,current,2,4,111,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,8136696,29.54,8,1,paired,,r9-uri-2-current.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1484155,160.5,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1390161,172.8,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,628449,376,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,598908,418,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,729057,295.8,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,667910,319.9,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3858693,62.85,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2950105,80.49,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4105952,57.66,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3285693,72.81,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,72938174,3.347,0,0,paired,,r9-uri-3-baseline.txt
r9,uri,baseline,3,5,113,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7543957,30.18,8,1,paired,,r9-uri-3-baseline.txt
r9,uri,current,3,6,114,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1472138,162.6,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1308584,182.7,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,593991,401.7,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,512901,409.8,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,860792,280.2,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,828859,300.5,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3806733,61.85,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2992627,79.96,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4053844,60.2,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3186528,76.52,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,67352653,3.417,0,0,paired,,r9-uri-3-current.txt
r9,uri,current,3,6,114,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,8084198,29.4,8,1,paired,,r9-uri-3-current.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1489233,161.5,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1367928,174.8,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,643431,376.4,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,599224,407.2,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,856606,299.4,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,792733,318.2,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3778506,62.72,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2944724,80.15,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,3906034,58.39,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3295099,72.47,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,73352434,3.359,0,0,paired,,r9-uri-4-baseline.txt
r9,uri,baseline,4,7,116,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7873520,30.83,8,1,paired,,r9-uri-4-baseline.txt
r9,uri,current,4,8,115,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1549708,155,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1343715,179.2,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,633418,393,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,535882,417.7,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,848281,296.7,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,785307,310.7,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,4082858,59.02,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3138411,76.58,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4256780,58.44,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3174697,76.07,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,72267388,3.423,0,0,paired,,r9-uri-4-current.txt
r9,uri,current,4,8,115,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7793704,31.26,8,1,paired,,r9-uri-4-current.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1486573,162.8,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1332842,180.7,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,582447,399,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,594378,407.3,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,851830,282.6,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,805380,302,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3760514,62.73,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2990110,79.66,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4087706,59.3,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3144061,76.25,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,64245554,3.441,0,0,paired,,r9-uri-5-baseline.txt
r9,uri,baseline,5,9,117,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,8039695,29.62,8,1,paired,,r9-uri-5-baseline.txt
r9,uri,current,5,10,118,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1555270,154.4,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1368907,177.1,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,632757,394.3,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,550158,425.5,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,712491,302.4,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,676596,331,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3692032,64.14,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,2996224,76.24,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4327364,55.44,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3380186,71.88,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,72337264,3.421,0,0,paired,,r9-uri-5-current.txt
r9,uri,current,5,10,118,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7941934,31.93,8,1,paired,,r9-uri-5-current.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1550647,154.7,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1385778,175.3,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,631122,393.9,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,611282,420.3,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,842412,294.1,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,773558,318.7,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,3915963,59.34,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3146462,76.22,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4192615,57.68,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3109423,76.24,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,70380385,3.432,0,0,paired,,r9-uri-6-baseline.txt
r9,uri,baseline,6,11,120,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7883941,30.92,8,1,paired,,r9-uri-6-baseline.txt
r9,uri,current,6,12,119,BenchmarkReference/Check/schema.xsd,,BenchmarkReference/Check/schema.xsd,1453780,167.7,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Parse/schema.xsd,,BenchmarkReference/Parse/schema.xsd,1301054,186.6,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Check/https://example.com/schema.xsd,,BenchmarkReference/Check/https://example.com/schema.xsd,608769,413.6,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Parse/https://example.com/schema.xsd,,BenchmarkReference/Parse/https://example.com/schema.xsd,525120,425.1,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Check/path/schema%20name.xsd,,BenchmarkReference/Check/path/schema%20name.xsd,824883,280,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Parse/path/schema%20name.xsd,,BenchmarkReference/Parse/path/schema%20name.xsd,806191,300.4,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Check/a^b,,BenchmarkReference/Check/a^b,4046127,60.26,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Parse/a^b,,BenchmarkReference/Parse/a^b,3025630,79.02,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Check/a/☃,,BenchmarkReference/Check/a/☃,4089752,60.12,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Parse/a/☃,,BenchmarkReference/Parse/a/☃,3083600,76.62,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Escaped/ASCII,,BenchmarkReference/Escaped/ASCII,71865237,3.488,0,0,paired,,r9-uri-6-current.txt
r9,uri,current,6,12,119,BenchmarkReference/Escaped/extended,,BenchmarkReference/Escaped/extended,7558012,31.04,8,1,paired,,r9-uri-6-current.txt
